날짜,측정소명,측정소코드,PM10,PM2.5
2023-03-26 07,강북구,111291,76,18
2023-03-26 08,강북구,111291,70,18
2023-03-26 09,강북구,111291,73,18
2023-03-26 10,강북구,111291,79,19
2023-03-26 11,강북구,111291,69,15
2023-03-26 12,강북구,111291,45,10
2023-03-26 13,강북구,111291,34,9
2023-03-26 14,강북구,111291,32,6
2023-03-26 15,강북구,111291,41,8
2023-03-26 16,강북구,111291,43,6
2023-03-26 17,강북구,111291,50,8
2023-03-26 18,강북구,111291,50,8
2023-03-26 19,강북구,111291,52,11
2023-03-26 20,강북구,111291,46,6
2023-03-26 21,강북구,111291,42,7
2023-03-26 22,강북구,111291,36,9
2023-03-26 23,강북구,111291,40,12
2023-03-26 24,강북구,111291,42,15
2023-03-27 01,강북구,111291,53,18
2023-03-27 02,강북구,111291,49,16
2023-03-27 03,강북구,111291,47,16
2023-03-27 04,강북구,111291,39,16
2023-03-27 05,강북구,111291,39,15
2023-03-27 06,강북구,111291,38,16
2023-03-27 07,강북구,111291,41,18
2023-03-27 08,강북구,111291,39,16
2023-03-27 09,강북구,111291,48,18
2023-03-27 10,강북구,111291,54,22
2023-03-27 11,강북구,111291,55,23
2023-03-27 12,강북구,111291,49,19
2023-03-27 13,강북구,111291,49,18
2023-03-27 14,강북구,111291,44,18
2023-03-27 15,강북구,111291,52,20
2023-03-27 16,강북구,111291,51,21
2023-03-27 17,강북구,111291,64,26
2023-03-27 18,강북구,111291,73,24
2023-03-27 19,강북구,111291,56,19
2023-03-27 20,강북구,111291,41,15
2023-03-27 21,강북구,111291,47,19
2023-03-27 22,강북구,111291,45,20
2023-03-27 23,강북구,111291,49,20
2023-03-27 24,강북구,111291,54,20
2023-03-28 01,강북구,111291,51,22
2023-03-28 02,강북구,111291,45,22
2023-03-28 03,강북구,111291,51,24
2023-03-28 04,강북구,111291,47,22
2023-03-28 05,강북구,111291,55,24
2023-03-28 06,강북구,111291,52,26
2023-03-28 07,강북구,111291,54,30
2023-03-28 08,강북구,111291,55,30
2023-03-28 09,강북구,111291,60,29
2023-03-28 10,강북구,111291,63,29
2023-03-28 11,강북구,111291,65,35
2023-03-28 12,강북구,111291,68,33
2023-03-28 13,강북구,111291,69,32
2023-03-28 14,강북구,111291,68,27
2023-03-28 15,강북구,111291,89,33
2023-03-28 16,강북구,111291,93,27
2023-03-28 17,강북구,111291,112,31
2023-03-28 18,강북구,111291,112,33
2023-03-28 19,강북구,111291,106,34
2023-03-28 20,강북구,111291,92,30
2023-03-28 21,강북구,111291,87,30
2023-03-28 22,강북구,111291,79,30
2023-03-28 23,강북구,111291,76,28
2023-03-28 24,강북구,111291,76,29
2023-03-29 01,강북구,111291,80,30
2023-03-29 02,강북구,111291,78,33
2023-03-29 03,강북구,111291,78,34
2023-03-29 04,강북구,111291,81,36
2023-03-29 05,강북구,111291,85,41
2023-03-29 06,강북구,111291,82,39
2023-03-29 07,강북구,111291,84,43
2023-03-29 08,강북구,111291,81,39
2023-03-29 09,강북구,111291,87,44
2023-03-29 10,강북구,111291,106,52
2023-03-29 11,강북구,111291,122,60
2023-03-29 12,강북구,111291,114,51
2023-03-29 13,강북구,111291,86,37
2023-03-29 14,강북구,111291,76,30
2023-03-29 15,강북구,111291,72,28
2023-03-29 16,강북구,111291,92,40
2023-03-29 17,강북구,111291,73,28
2023-03-29 18,강북구,111291,53,17
2023-03-29 19,강북구,111291,56,21
2023-03-29 20,강북구,111291,44,16
2023-03-29 21,강북구,111291,45,19
2023-03-29 22,강북구,111291,46,20
2023-03-29 23,강북구,111291,46,20
2023-03-29 24,강북구,111291,39,18
2023-03-30 01,강북구,111291,43,22
2023-03-30 02,강북구,111291,44,22
2023-03-30 03,강북구,111291,48,24
2023-03-30 04,강북구,111291,48,25
2023-03-30 05,강북구,111291,47,23
2023-03-30 06,강북구,111291,49,25
2023-03-30 07,강북구,111291,55,28
2023-03-30 08,강북구,111291,57,30
2023-03-30 09,강북구,111291,66,31
2023-03-30 10,강북구,111291,76,38
2023-03-30 11,강북구,111291,83,45
2023-03-30 12,강북구,111291,92,45
2023-03-30 13,강북구,111291,86,42
2023-03-30 14,강북구,111291,76,30
2023-03-30 15,강북구,111291,88,40
2023-03-30 16,강북구,111291,81,38
2023-03-30 17,강북구,111291,96,45
2023-03-30 18,강북구,111291,94,40
2023-03-30 19,강북구,111291,78,30
2023-03-30 20,강북구,111291,86,34
2023-03-30 21,강북구,111291,101,39
2023-03-30 22,강북구,111291,88,36
2023-03-30 23,강북구,111291,88,39
2023-03-30 24,강북구,111291,87,38
2023-03-31 01,강북구,111291,85,40
2023-03-31 02,강북구,111291,87,39
2023-03-31 03,강북구,111291,91,42
2023-03-31 04,강북구,111291,92,43
2023-03-31 05,강북구,111291,94,43
2023-03-31 06,강북구,111291,88,41
2023-03-31 07,강북구,111291,94,43
2023-03-31 08,강북구,111291,85,38
2023-03-31 09,강북구,111291,91,40
2023-03-31 10,강북구,111291,101,43
2023-03-31 11,강북구,111291,97,40
2023-03-31 12,강북구,111291,93,37
2023-03-31 13,강북구,111291,95,44
2023-03-31 14,강북구,111291,93,41
2023-03-31 15,강북구,111291,98,47
2023-03-31 16,강북구,111291,98,45
2023-03-31 17,강북구,111291,106,52
2023-03-31 18,강북구,111291,104,45
2023-03-31 19,강북구,111291,100,42
2023-03-31 20,강북구,111291,82,35
2023-03-31 21,강북구,111291,79,36
2023-03-31 22,강북구,111291,69,34
2023-03-31 23,강북구,111291,74,36
2023-03-31 24,강북구,111291,75,37
2023-03-01 01,양천구,111301,36,22
2023-03-01 02,양천구,111301,33,21
2023-03-01 03,양천구,111301,30,15
2023-03-01 04,양천구,111301,29,19
2023-03-01 05,양천구,111301,35,23
2023-03-01 06,양천구,111301,36,27
2023-03-01 07,양천구,111301,43,34
2023-03-01 08,양천구,111301,44,31
2023-03-01 09,양천구,111301,44,27
2023-03-01 10,양천구,111301,34,22
2023-03-01 11,양천구,111301,31,18
2023-03-01 12,양천구,111301,36,22
2023-03-01 13,양천구,111301,43,24
2023-03-01 14,양천구,111301,51,33
2023-03-01 15,양천구,111301,62,37
2023-03-01 16,양천구,111301,60,26
2023-03-01 17,양천구,111301,47,16
2023-03-01 18,양천구,111301,47,14
2023-03-01 19,양천구,111301,41,11
2023-03-01 20,양천구,111301,31,9
2023-03-01 21,양천구,111301,31,10
2023-03-01 22,양천구,111301,29,11
2023-03-01 23,양천구,111301,32,14
2023-03-01 24,양천구,111301,31,13
2023-03-02 01,양천구,111301,34,16
2023-03-02 02,양천구,111301,31,14
2023-03-02 03,양천구,111301,35,13
2023-03-02 04,양천구,111301,41,9
2023-03-02 05,양천구,111301,55,8
2023-03-02 06,양천구,111301,58,10
2023-03-02 07,양천구,111301,68,11
2023-03-02 08,양천구,111301,68,10
2023-03-02 09,양천구,111301,73,10
2023-03-02 10,양천구,111301,80,13
2023-03-02 11,양천구,111301,78,11
2023-03-02 12,양천구,111301,75,11
2023-03-02 13,양천구,111301,69,10
2023-03-02 14,양천구,111301,58,10
2023-03-02 15,양천구,111301,53,6
2023-03-02 16,양천구,111301,51,10
2023-03-02 17,양천구,111301,55,13
2023-03-02 18,양천구,111301,49,13
2023-03-02 19,양천구,111301,47,14
2023-03-02 20,양천구,111301,44,13
2023-03-02 21,양천구,111301,37,12
2023-03-02 22,양천구,111301,36,12
2023-03-02 23,양천구,111301,37,15
2023-03-02 24,양천구,111301,31,11
2023-03-03 01,양천구,111301,34,14
2023-03-03 02,양천구,111301,35,14
2023-03-03 03,양천구,111301,33,12
2023-03-03 04,양천구,111301,36,16
2023-03-03 05,양천구,111301,39,22
2023-03-03 06,양천구,111301,34,16
2023-03-03 07,양천구,111301,32,14
2023-03-03 08,양천구,111301,33,14
2023-03-03 09,양천구,111301,38,14
2023-03-03 10,양천구,111301,37,12
2023-03-03 11,양천구,111301,38,9
2023-03-03 12,양천구,111301,37,10
2023-03-03 13,양천구,111301,36,11
2023-03-03 14,양천구,111301,36,12
2023-03-03 15,양천구,111301,34,11
2023-03-03 16,양천구,111301,36,12
2023-03-03 17,양천구,111301,41,16
2023-03-03 18,양천구,111301,40,15
2023-03-03 19,양천구,111301,44,18
2023-03-03 20,양천구,111301,44,18
2023-03-03 21,양천구,111301,48,21
2023-03-03 22,양천구,111301,48,22
2023-03-03 23,양천구,111301,52,25
2023-03-03 24,양천구,111301,46,20
2023-03-04 01,양천구,111301,45,20
2023-03-04 02,양천구,111301,40,17
2023-03-04 03,양천구,111301,41,17
2023-03-04 04,양천구,111301,39,18
2023-03-04 05,양천구,111301,46,21
2023-03-04 06,양천구,111301,47,25
2023-03-04 07,양천구,111301,55,27
2023-03-04 08,양천구,111301,55,31
2023-03-04 09,양천구,111301,60,34
2023-03-04 10,양천구,111301,62,39
2023-03-04 11,양천구,111301,69,41
2023-03-04 12,양천구,111301,69,42
2023-03-04 13,양천구,111301,81,49
2023-03-04 14,양천구,111301,79,48
2023-03-04 15,양천구,111301,80,51
2023-03-04 16,양천구,111301,89,55
2023-03-04 17,양천구,111301,93,53
2023-03-04 18,양천구,111301,84,51
2023-03-04 19,양천구,111301,82,49
2023-03-04 20,양천구,111301,72,47
2023-03-04 21,양천구,111301,71,45
2023-03-04 22,양천구,111301,64,43
2023-03-04 23,양천구,111301,68,49
2023-03-04 24,양천구,111301,72,52
2023-03-05 01,양천구,111301,83,59
2023-03-05 02,양천구,111301,76,56
2023-03-05 03,양천구,111301,61,42
2023-03-05 04,양천구,111301,54,36
2023-03-05 05,양천구,111301,66,49
2023-03-05 06,양천구,111301,66,51
2023-03-05 07,양천구,111301,77,59
2023-03-05 08,양천구,111301,80,63
2023-03-05 09,양천구,111301,82,62
2023-03-05 10,양천구,111301,92,73
2023-03-05 11,양천구,111301,110,75
2023-03-05 12,양천구,111301,86,59
2023-03-05 13,양천구,111301,83,51
2023-03-05 14,양천구,111301,91,66
2023-03-05 15,양천구,111301,99,67
2023-03-05 16,양천구,111301,76,48
2023-03-05 17,양천구,111301,61,30
2023-03-05 18,양천구,111301,36,17
2023-03-05 19,양천구,111301,32,14
2023-03-05 20,양천구,111301,37,23
2023-03-05 21,양천구,111301,48,32
2023-03-05 22,양천구,111301,52,34
2023-03-05 23,양천구,111301,65,40
2023-03-05 24,양천구,111301,62,45
2023-03-06 01,양천구,111301,72,50
2023-03-06 02,양천구,111301,64,43
2023-03-06 03,양천구,111301,70,52
2023-03-06 04,양천구,111301,62,45
2023-03-06 05,양천구,111301,66,44
2023-03-06 06,양천구,111301,55,40
2023-03-06 07,양천구,111301,58,40
2023-03-06 08,양천구,111301,54,37
2023-03-06 09,양천구,111301,63,38
2023-03-06 10,양천구,111301,67,42
2023-03-06 11,양천구,111301,77,44
2023-03-06 12,양천구,111301,63,31
2023-03-06 13,양천구,111301,69,37
2023-03-06 14,양천구,111301,43,26
2023-03-06 15,양천구,111301,40,22
2023-03-06 16,양천구,111301,,
2023-03-06 17,양천구,111301,,
2023-03-06 18,양천구,111301,,
2023-03-06 19,양천구,111301,60,40
2023-03-06 20,양천구,111301,53,34
2023-03-06 21,양천구,111301,58,38
2023-03-06 22,양천구,111301,56,39
2023-03-06 23,양천구,111301,62,42
2023-03-06 24,양천구,111301,56,40
2023-03-07 01,양천구,111301,58,42
2023-03-07 02,양천구,111301,53,36
2023-03-07 03,양천구,111301,52,33
2023-03-07 04,양천구,111301,48,32
2023-03-07 05,양천구,111301,50,33
2023-03-07 06,양천구,111301,46,31
2023-03-07 07,양천구,111301,51,33
2023-03-07 08,양천구,111301,50,32
2023-03-07 09,양천구,111301,54,33
2023-03-07 10,양천구,111301,56,33
2023-03-07 11,양천구,111301,59,33
2023-03-07 12,양천구,111301,56,29
2023-03-07 13,양천구,111301,65,33
2023-03-07 14,양천구,111301,64,36
2023-03-07 15,양천구,111301,68,36
2023-03-07 16,양천구,111301,64,31
2023-03-07 17,양천구,111301,67,33
2023-03-07 18,양천구,111301,70,35
2023-03-07 19,양천구,111301,72,35
2023-03-07 20,양천구,111301,71,34
2023-03-07 21,양천구,111301,73,36
2023-03-07 22,양천구,111301,75,40
2023-03-07 23,양천구,111301,79,42
2023-03-07 24,양천구,111301,68,36
2023-03-08 01,양천구,111301,65,37
2023-03-08 02,양천구,111301,69,38
2023-03-08 03,양천구,111301,79,48
2023-03-08 04,양천구,111301,78,51
2023-03-08 05,양천구,111301,76,49
2023-03-08 06,양천구,111301,63,39
2023-03-08 07,양천구,111301,64,38
2023-03-08 08,양천구,111301,57,33
2023-03-08 09,양천구,111301,58,31
2023-03-08 10,양천구,111301,57,30
2023-03-08 11,양천구,111301,56,29
2023-03-08 12,양천구,111301,58,28
2023-03-08 13,양천구,111301,64,28
2023-03-08 14,양천구,111301,62,30
2023-03-08 15,양천구,111301,63,29
2023-03-08 16,양천구,111301,64,30
2023-03-08 17,양천구,111301,65,30
2023-03-08 18,양천구,111301,61,30
2023-03-08 19,양천구,111301,63,34
2023-03-08 20,양천구,111301,57,28
2023-03-08 21,양천구,111301,49,23
2023-03-08 22,양천구,111301,40,18
2023-03-08 23,양천구,111301,42,22
2023-03-08 24,양천구,111301,45,21
2023-03-09 01,양천구,111301,75,26
2023-03-09 02,양천구,111301,49,23
2023-03-09 03,양천구,111301,45,23
2023-03-09 04,양천구,111301,36,17
2023-03-09 05,양천구,111301,30,16
2023-03-09 06,양천구,111301,29,14
2023-03-09 07,양천구,111301,44,18
2023-03-09 08,양천구,111301,67,28
2023-03-09 09,양천구,111301,67,37
2023-03-09 10,양천구,111301,64,46
2023-03-09 11,양천구,111301,73,58
2023-03-09 12,양천구,111301,78,63
2023-03-09 13,양천구,111301,72,59
2023-03-09 14,양천구,111301,60,54
2023-03-09 15,양천구,111301,64,56
2023-03-09 16,양천구,111301,65,57
2023-03-09 17,양천구,111301,75,61
2023-03-09 18,양천구,111301,59,47
2023-03-09 19,양천구,111301,60,44
2023-03-09 20,양천구,111301,63,51
2023-03-09 21,양천구,111301,67,57
2023-03-09 22,양천구,111301,72,57
2023-03-09 23,양천구,111301,74,57
2023-03-09 24,양천구,111301,74,60
2023-03-10 01,양천구,111301,79,64
2023-03-10 02,양천구,111301,78,62
2023-03-10 03,양천구,111301,78,63
2023-03-10 04,양천구,111301,69,56
2023-03-10 05,양천구,111301,55,47
2023-03-10 06,양천구,111301,57,38
2023-03-10 07,양천구,111301,63,41
2023-03-10 08,양천구,111301,66,44
2023-03-10 09,양천구,111301,83,58
2023-03-10 10,양천구,111301,104,71
2023-03-10 11,양천구,111301,110,64
2023-03-10 12,양천구,111301,105,55
2023-03-10 13,양천구,111301,107,53
2023-03-10 14,양천구,111301,86,41
2023-03-10 15,양천구,111301,75,35
2023-03-10 16,양천구,111301,76,40
2023-03-10 17,양천구,111301,84,43
2023-03-10 18,양천구,111301,92,50
2023-03-10 19,양천구,111301,100,59
2023-03-10 20,양천구,111301,111,68
2023-03-10 21,양천구,111301,122,73
2023-03-10 22,양천구,111301,113,73
2023-03-10 23,양천구,111301,115,83
2023-03-10 24,양천구,111301,116,83
2023-03-11 01,양천구,111301,123,86
2023-03-11 02,양천구,111301,121,90
2023-03-11 03,양천구,111301,125,98
2023-03-11 04,양천구,111301,129,101
2023-03-11 05,양천구,111301,133,103
2023-03-11 06,양천구,111301,125,99
2023-03-11 07,양천구,111301,126,96
2023-03-11 08,양천구,111301,116,93
2023-03-11 09,양천구,111301,123,93
2023-03-11 10,양천구,111301,119,80
2023-03-11 11,양천구,111301,108,51
2023-03-11 12,양천구,111301,95,36
2023-03-11 13,양천구,111301,92,34
2023-03-11 14,양천구,111301,78,25
2023-03-11 15,양천구,111301,79,30
2023-03-11 16,양천구,111301,80,32
2023-03-11 17,양천구,111301,94,43
2023-03-11 18,양천구,111301,86,41
2023-03-11 19,양천구,111301,81,39
2023-03-11 20,양천구,111301,79,43
2023-03-11 21,양천구,111301,84,47
2023-03-11 22,양천구,111301,79,44
2023-03-11 23,양천구,111301,82,50
2023-03-11 24,양천구,111301,81,52
2023-03-12 01,양천구,111301,91,54
2023-03-12 02,양천구,111301,85,54
2023-03-12 03,양천구,111301,85,52
2023-03-12 04,양천구,111301,95,59
2023-03-12 05,양천구,111301,105,68
2023-03-12 06,양천구,111301,92,69
2023-03-12 07,양천구,111301,72,52
2023-03-12 08,양천구,111301,57,40
2023-03-12 09,양천구,111301,42,28
2023-03-12 10,양천구,111301,34,27
2023-03-12 11,양천구,111301,26,20
2023-03-12 12,양천구,111301,23,16
2023-03-12 13,양천구,111301,22,14
2023-03-12 14,양천구,111301,26,9
2023-03-12 15,양천구,111301,50,15
2023-03-12 16,양천구,111301,64,15
2023-03-12 17,양천구,111301,72,17
2023-03-12 18,양천구,111301,65,17
2023-03-12 19,양천구,111301,53,15
2023-03-12 20,양천구,111301,43,10
2023-03-12 21,양천구,111301,39,8
2023-03-12 22,양천구,111301,35,8
2023-03-12 23,양천구,111301,34,10
2023-03-12 24,양천구,111301,37,10
2023-03-13 01,양천구,111301,39,9
2023-03-13 02,양천구,111301,31,9
2023-03-13 03,양천구,111301,31,7
2023-03-13 04,양천구,111301,29,9
2023-03-13 05,양천구,111301,28,7
2023-03-13 06,양천구,111301,26,8
2023-03-13 07,양천구,111301,30,8
2023-03-13 08,양천구,111301,29,7
2023-03-13 09,양천구,111301,29,6
2023-03-13 10,양천구,111301,32,8
2023-03-13 11,양천구,111301,32,7
2023-03-13 12,양천구,111301,26,7
2023-03-13 13,양천구,111301,30,8
2023-03-13 14,양천구,111301,36,9
2023-03-13 15,양천구,111301,37,9
2023-03-13 16,양천구,111301,32,5
2023-03-13 17,양천구,111301,36,9
2023-03-13 18,양천구,111301,41,10
2023-03-13 19,양천구,111301,38,7
2023-03-13 20,양천구,111301,35,8
2023-03-13 21,양천구,111301,37,8
2023-03-13 22,양천구,111301,36,9
2023-03-13 23,양천구,111301,37,10
2023-03-13 24,양천구,111301,37,9
2023-03-14 01,양천구,111301,38,11
2023-03-14 02,양천구,111301,37,10
2023-03-14 03,양천구,111301,36,13
2023-03-14 04,양천구,111301,36,11
2023-03-14 05,양천구,111301,39,11
2023-03-14 06,양천구,111301,37,9
2023-03-14 07,양천구,111301,41,11
2023-03-14 08,양천구,111301,40,9
2023-03-14 09,양천구,111301,43,8
2023-03-14 10,양천구,111301,51,7
2023-03-14 11,양천구,111301,55,9
2023-03-14 12,양천구,111301,57,8
2023-03-14 13,양천구,111301,54,8
2023-03-14 14,양천구,111301,46,7
2023-03-14 15,양천구,111301,43,8
2023-03-14 16,양천구,111301,41,8
2023-03-14 17,양천구,111301,40,11
2023-03-14 18,양천구,111301,40,9
2023-03-14 19,양천구,111301,37,9
2023-03-14 20,양천구,111301,31,8
2023-03-14 21,양천구,111301,29,7
2023-03-14 22,양천구,111301,31,9
2023-03-14 23,양천구,111301,35,12
2023-03-14 24,양천구,111301,34,8
2023-03-15 01,양천구,111301,37,13
2023-03-15 02,양천구,111301,36,10
2023-03-15 03,양천구,111301,38,13
2023-03-15 04,양천구,111301,36,11
2023-03-15 05,양천구,111301,34,12
2023-03-15 06,양천구,111301,28,9
2023-03-15 07,양천구,111301,27,7
2023-03-15 08,양천구,111301,22,6
2023-03-15 09,양천구,111301,19,4
2023-03-15 10,양천구,111301,24,8
2023-03-15 11,양천구,111301,25,7
2023-03-15 12,양천구,111301,21,5
2023-03-15 13,양천구,111301,18,5
2023-03-15 14,양천구,111301,29,10
2023-03-15 15,양천구,111301,39,9
2023-03-15 16,양천구,111301,35,11
2023-03-15 17,양천구,111301,45,18
2023-03-15 18,양천구,111301,63,24
2023-03-15 19,양천구,111301,78,23
2023-03-15 20,양천구,111301,77,21
2023-03-15 21,양천구,111301,112,18
2023-03-15 22,양천구,111301,112,13
2023-03-15 23,양천구,111301,110,16
2023-03-15 24,양천구,111301,103,14
2023-03-16 01,양천구,111301,105,14
2023-03-16 02,양천구,111301,104,14
2023-03-16 03,양천구,111301,94,14
2023-03-16 04,양천구,111301,72,11
2023-03-16 05,양천구,111301,56,12
2023-03-16 06,양천구,111301,47,12
2023-03-16 07,양천구,111301,57,21
2023-03-16 08,양천구,111301,57,22
2023-03-16 09,양천구,111301,61,17
2023-03-16 10,양천구,111301,68,10
2023-03-16 11,양천구,111301,,
2023-03-16 12,양천구,111301,,
2023-03-16 13,양천구,111301,59,10
2023-03-16 14,양천구,111301,55,10
2023-03-16 15,양천구,111301,53,13
2023-03-16 16,양천구,111301,54,11
2023-03-16 17,양천구,111301,56,12
2023-03-16 18,양천구,111301,56,13
2023-03-16 19,양천구,111301,60,15
2023-03-16 20,양천구,111301,57,11
2023-03-16 21,양천구,111301,55,9
2023-03-16 22,양천구,111301,54,9
2023-03-16 23,양천구,111301,45,12
2023-03-16 24,양천구,111301,44,11
2023-03-17 01,양천구,111301,46,12
2023-03-17 02,양천구,111301,47,13
2023-03-17 03,양천구,111301,51,15
2023-03-17 04,양천구,111301,47,14
2023-03-17 05,양천구,111301,48,16
2023-03-17 06,양천구,111301,47,17
2023-03-17 07,양천구,111301,50,20
2023-03-17 08,양천구,111301,47,18
2023-03-17 09,양천구,111301,47,16
2023-03-17 10,양천구,111301,45,15
2023-03-17 11,양천구,111301,45,15
2023-03-17 12,양천구,111301,46,14
2023-03-17 13,양천구,111301,45,13
2023-03-17 14,양천구,111301,38,11
2023-03-17 15,양천구,111301,43,14
2023-03-17 16,양천구,111301,39,15
2023-03-17 17,양천구,111301,43,16
2023-03-17 18,양천구,111301,30,11
2023-03-17 19,양천구,111301,25,12
2023-03-17 20,양천구,111301,31,15
2023-03-17 21,양천구,111301,39,23
2023-03-17 22,양천구,111301,41,22
2023-03-17 23,양천구,111301,52,30
2023-03-17 24,양천구,111301,59,32
2023-03-18 01,양천구,111301,79,42
2023-03-18 02,양천구,111301,76,39
2023-03-18 03,양천구,111301,81,34
2023-03-18 04,양천구,111301,58,29
2023-03-18 05,양천구,111301,55,30
2023-03-18 06,양천구,111301,52,28
2023-03-18 07,양천구,111301,51,26
2023-03-18 08,양천구,111301,48,23
2023-03-18 09,양천구,111301,47,21
2023-03-18 10,양천구,111301,43,17
2023-03-18 11,양천구,111301,43,17
2023-03-18 12,양천구,111301,39,17
2023-03-18 13,양천구,111301,42,18
2023-03-18 14,양천구,111301,44,18
2023-03-18 15,양천구,111301,47,19
2023-03-18 16,양천구,111301,53,21
2023-03-18 17,양천구,111301,74,30
2023-03-18 18,양천구,111301,67,26
2023-03-18 19,양천구,111301,68,26
2023-03-18 20,양천구,111301,73,33
2023-03-18 21,양천구,111301,83,42
2023-03-18 22,양천구,111301,90,50
2023-03-18 23,양천구,111301,96,56
2023-03-18 24,양천구,111301,94,56
2023-03-19 01,양천구,111301,99,57
2023-03-19 02,양천구,111301,101,64
2023-03-19 03,양천구,111301,105,68
2023-03-19 04,양천구,111301,111,76
2023-03-19 05,양천구,111301,115,75
2023-03-19 06,양천구,111301,104,72
2023-03-19 07,양천구,111301,106,74
2023-03-19 08,양천구,111301,103,71
2023-03-19 09,양천구,111301,94,60
2023-03-19 10,양천구,111301,83,53
2023-03-19 11,양천구,111301,90,54
2023-03-19 12,양천구,111301,87,55
2023-03-19 13,양천구,111301,93,58
2023-03-19 14,양천구,111301,85,54
2023-03-19 15,양천구,111301,94,54
2023-03-19 16,양천구,111301,77,45
2023-03-19 17,양천구,111301,93,55
2023-03-19 18,양천구,111301,96,64
2023-03-19 19,양천구,111301,110,76
2023-03-19 20,양천구,111301,122,86
2023-03-19 21,양천구,111301,137,98
2023-03-19 22,양천구,111301,133,101
2023-03-19 23,양천구,111301,147,112
2023-03-19 24,양천구,111301,150,122
2023-03-20 01,양천구,111301,161,136
2023-03-20 02,양천구,111301,151,128
2023-03-20 03,양천구,111301,154,133
2023-03-20 04,양천구,111301,135,115
2023-03-20 05,양천구,111301,106,91
2023-03-20 06,양천구,111301,91,75
2023-03-20 07,양천구,111301,97,76
2023-03-20 08,양천구,111301,100,74
2023-03-20 09,양천구,111301,128,99
2023-03-20 10,양천구,111301,133,106
2023-03-20 11,양천구,111301,130,102
2023-03-20 12,양천구,111301,97,75
2023-03-20 13,양천구,111301,92,70
2023-03-20 14,양천구,111301,80,60
2023-03-20 15,양천구,111301,87,67
2023-03-20 16,양천구,111301,73,50
2023-03-20 17,양천구,111301,83,51
2023-03-20 18,양천구,111301,55,35
2023-03-20 19,양천구,111301,50,24
2023-03-20 20,양천구,111301,44,23
2023-03-20 21,양천구,111301,50,26
2023-03-20 22,양천구,111301,53,29
2023-03-20 23,양천구,111301,54,28
2023-03-20 24,양천구,111301,57,32
2023-03-21 01,양천구,111301,60,35
2023-03-21 02,양천구,111301,64,36
2023-03-21 03,양천구,111301,68,38
2023-03-21 04,양천구,111301,67,41
2023-03-21 05,양천구,111301,70,40
2023-03-21 06,양천구,111301,59,37
2023-03-21 07,양천구,111301,59,34
2023-03-21 08,양천구,111301,56,34
2023-03-21 09,양천구,111301,64,39
2023-03-21 10,양천구,111301,63,37
2023-03-21 11,양천구,111301,69,37
2023-03-21 12,양천구,111301,58,33
2023-03-21 13,양천구,111301,64,34
2023-03-21 14,양천구,111301,53,33
2023-03-21 15,양천구,111301,65,38
2023-03-21 16,양천구,111301,64,38
2023-03-21 17,양천구,111301,83,49
2023-03-21 18,양천구,111301,87,52
2023-03-21 19,양천구,111301,88,55
2023-03-21 20,양천구,111301,79,47
2023-03-21 21,양천구,111301,93,50
2023-03-21 22,양천구,111301,92,54
2023-03-21 23,양천구,111301,99,55
2023-03-21 24,양천구,111301,85,50
2023-03-22 01,양천구,111301,81,53
2023-03-22 02,양천구,111301,70,45
2023-03-22 03,양천구,111301,78,46
2023-03-22 04,양천구,111301,65,42
2023-03-22 05,양천구,111301,66,42
2023-03-22 06,양천구,111301,65,43
2023-03-22 07,양천구,111301,75,47
2023-03-22 08,양천구,111301,81,48
2023-03-22 09,양천구,111301,94,52
2023-03-22 10,양천구,111301,104,60
2023-03-22 11,양천구,111301,111,63
2023-03-22 12,양천구,111301,93,54
2023-03-22 13,양천구,111301,99,60
2023-03-22 14,양천구,111301,56,28
2023-03-22 15,양천구,111301,64,38
2023-03-22 16,양천구,111301,73,49
2023-03-22 17,양천구,111301,87,52
2023-03-22 18,양천구,111301,83,42
2023-03-22 19,양천구,111301,43,14
2023-03-22 20,양천구,111301,45,15
2023-03-22 21,양천구,111301,65,26
2023-03-22 22,양천구,111301,80,36
2023-03-22 23,양천구,111301,82,35
2023-03-22 24,양천구,111301,68,32
2023-03-23 01,양천구,111301,63,31
2023-03-23 02,양천구,111301,54,27
2023-03-23 03,양천구,111301,50,22
2023-03-23 04,양천구,111301,43,21
2023-03-23 05,양천구,111301,46,21
2023-03-23 06,양천구,111301,43,20
2023-03-23 07,양천구,111301,41,19
2023-03-23 08,양천구,111301,38,17
2023-03-23 09,양천구,111301,38,16
2023-03-23 10,양천구,111301,50,18
2023-03-23 11,양천구,111301,52,20
2023-03-23 12,양천구,111301,49,21
2023-03-23 13,양천구,111301,57,25
2023-03-23 14,양천구,111301,54,24
2023-03-23 15,양천구,111301,57,24
2023-03-23 16,양천구,111301,88,33
2023-03-23 17,양천구,111301,162,45
2023-03-23 18,양천구,111301,245,47
2023-03-23 19,양천구,111301,330,49
2023-03-23 20,양천구,111301,351,48
2023-03-23 21,양천구,111301,299,37
2023-03-23 22,양천구,111301,249,31
2023-03-23 23,양천구,111301,218,25
2023-03-23 24,양천구,111301,186,23
2023-03-24 01,양천구,111301,171,22
2023-03-24 02,양천구,111301,156,20
2023-03-24 03,양천구,111301,148,20
2023-03-24 04,양천구,111301,134,20
2023-03-24 05,양천구,111301,129,18
2023-03-24 06,양천구,111301,129,20
2023-03-24 07,양천구,111301,130,24
2023-03-24 08,양천구,111301,120,20
2023-03-24 09,양천구,111301,118,20
